"Query Typed","Profile Name","Country Iso Code","Displayed Name","Utc Timestamp","Action","Is Kids","Section","Device"
"peaky","Arnav","IN","Peaky Blinders","2021-10-17 18:37:36","select","0","title_results","Android Phone"
"legend zorro","Arnav","IN","The Mummy Returns","2021-10-17 16:29:25","select","0","title_results","Android Phone"
"sahin tepesi","Arnav","IN","50M2","2021-10-17 04:17:27","select","0","title_results","Android Phone"
"svaty","Arnav","IN","","2021-10-17 04:15:38","add","0","title_results","Android Phone"
"svaty","Arnav","IN","","2021-10-17 04:15:28","select","0","title_results","Android Phone"
"american ultra","Arnav","IN","American Assassin","2021-10-17 04:13:22","select","0","title_results","Android Phone"
"wanted","Arnav","IN","Wanted","2021-10-17 04:11:54","add","0","title_results","Android Phone"
"wanted","Arnav","IN","Wanted","2021-10-17 04:11:36","select","0","title_results","Android Phone"
"cati kati ask","Arnav","IN","","2021-10-17 04:11:10","select","0","title_results","Android Phone"
"cati kati ask","Arnav","IN","","2021-10-17 04:10:33","select","0","title_results","Android Phone"
"cati kati ask","Arnav","IN","","2021-10-17 04:10:30","add","0","title_results","Android Phone"
"cati kati ask","Arnav","IN","","2021-10-17 04:10:19","select","0","title_results","Android Phone"
"cati kati ask","Arnav","IN","Love 101","2021-10-17 04:09:55","select","0","title_results","Android Phone"
"","Arnav","IN","Maid","2021-10-17 04:09:42","select","0","prequery_results","Android Phone"
"iglesi","Arnav","IN","Mr. Iglesias","2021-10-17 04:09:02","select","0","title_results","Android Phone"
"fuck","Arnav","IN","Kevin Hart: Don’t F**k This Up","2021-10-17 04:08:09","select","0","title_results","Android Phone"
"iron f","Arnav","IN","Marvel's Iron Fist","2021-10-17 04:07:29","select","0","title_results","Android Phone"
"lord of the rings","Arnav","IN","The King","2021-10-17 04:06:35","add","0","title_results","Android Phone"
"lord of the rings","Arnav","IN","The King","2021-10-17 04:06:20","select","0","title_results","Android Phone"
"lord of the rings","Arnav","IN","","2021-10-17 04:06:11","add","0","title_results","Android Phone"
"lord of the rings","Arnav","IN","The Witcher","2021-10-17 04:06:00","select","0","title_results","Android Phone"
"hellbo","Arnav","IN","","2021-10-17 04:05:00","add","0","title_results","Android Phone"
"hellbo","Arnav","IN","Hellbound","2021-10-17 04:04:53","select","0","title_results","Android Phone"
"hell boy","Arnav","IN","Van Helsing","2021-10-17 04:04:30","select","0","title_results","Android Phone"
"police ","Arnav","IN","","2021-10-17 03:22:34","select","0","title_results","Android Phone"
"orig","Arnav","IN","","2021-10-15 17:13:30","add","0","title_results","Android Phone"
"orig","Arnav","IN","","2021-10-15 17:13:20","select","0","title_results","Android Phone"
"orig","Arnav","IN","","2021-10-15 17:13:14","add","0","title_results","Android Phone"
"orig","Arnav","IN","The Originals","2021-10-15 17:12:59","select","0","title_results","Android Phone"
